Linguistic,Logical-Mathematical,Spatial,Bodily-Kinesthetic,Musical,Interpersonal,Intrapersonal,Naturalistic,Programming,Data_Analysis,Creativity,Mechanical_Skills,Building_Skills,Communication,Empathy,Writing,Marketing,Design_Skills,Recommended_Career_1,Recommended_Career_2,Recommended_Career_3
23,49,28,27,41,35,36,62,0,0,1,0,1,1,0,0,1,0,Psychologist,UX/UI Designer,Financial Analyst
56,21,34,21,47,43,95,59,0,1,1,0,0,0,0,1,0,1,Architect,Civil Engineer,Graphic Designer
29,52,57,62,38,57,79,93,1,1,1,0,0,1,1,0,1,1,Content Writer,Data Scientist,Psychologist
68,34,79,80,86,79,43,53,1,1,1,1,1,0,0,1,0,1,Content Writer,Psychologist,Digital Marketer
36,21,25,100,85,50,95,23,1,1,0,1,0,0,0,1,0,0,Psychologist,Architect,Digital Marketer
22,82,20,68,93,28,21,62,0,0,0,1,0,0,1,1,1,1,Civil Engineer,Software Developer,Mechanical Engineer
24,88,57,98,41,93,64,44,0,0,0,0,0,1,0,1,0,1,Psychologist,Teacher,Civil Engineer
54,79,28,23,85,79,46,35,1,0,1,1,0,1,0,0,1,1,Architect,Data Scientist,Lawyer
48,100,25,82,24,49,70,52,1,0,0,0,1,1,1,0,1,1,Psychologist,Software Developer,Marketing Manager
47,71,26,78,61,53,49,100,0,1,0,1,0,0,1,0,0,1,Content Writer,Teacher,Architect
80,97,93,50,64,69,50,62,0,1,1,1,0,1,0,0,0,1,UX/UI Designer,Doctor,Architect
100,70,30,52,39,45,40,43,0,0,1,1,1,1,1,1,1,0,Financial Analyst,Digital Marketer,Graphic Designer
76,66,21,82,94,41,45,61,0,1,0,1,0,1,0,0,1,1,Marketing Manager,Mechanical Engineer,UX/UI Designer
32,39,86,71,78,91,23,94,0,0,1,0,0,0,1,1,1,0,UX/UI Designer,Mechanical Engineer,Content Writer
36,51,74,64,67,41,56,51,1,0,1,0,1,1,0,0,1,0,UX/UI Designer,Civil Engineer,Marketing Manager
46,80,77,94,49,37,34,90,0,1,1,0,1,0,1,1,0,0,Lawyer,Graphic Designer,Data Scientist
90,22,93,83,81,56,78,45,0,0,0,1,1,1,1,1,0,0,Digital Marketer,Architect,Financial Analyst
22,99,29,68,50,59,53,98,0,0,0,1,1,1,1,0,0,0,Architect,Digital Marketer,Doctor
91,32,71,28,72,20,72,97,1,1,1,0,1,1,1,1,0,0,Psychologist,Civil Engineer,Marketing Manager
92,24,36,31,55,32,50,99,1,1,1,0,0,1,0,1,0,1,Doctor,Civil Engineer,UX/UI Designer
36,38,66,24,84,78,57,50,1,0,1,1,0,1,0,0,1,0,Architect,Data Scientist,Psychologist
32,96,30,20,30,79,49,67,0,0,0,0,1,1,1,1,1,1,Graphic Designer,Civil Engineer,Teacher
59,50,87,24,52,83,68,59,0,0,0,1,0,0,1,0,0,0,Civil Engineer,Digital Marketer,Data Scientist
87,83,57,21,81,33,20,66,0,1,0,0,0,1,1,0,1,1,Teacher,UX/UI Designer,Mechanical Engineer
37,56,93,42,86,100,49,91,1,0,1,1,1,1,0,1,1,0,Lawyer,Content Writer,Doctor
33,64,95,90,65,54,67,41,0,1,1,1,1,1,0,1,0,0,Financial Analyst,Teacher,Marketing Manager
56,30,27,86,83,50,78,49,1,0,1,0,0,0,0,0,1,0,Mechanical Engineer,Financial Analyst,Digital Marketer
71,69,43,65,96,85,39,53,1,0,1,0,0,1,1,1,0,1,Psychologist,Architect,Mechanical Engineer
68,69,68,80,72,55,78,30,0,1,1,0,0,0,1,0,0,1,Marketing Manager,UX/UI Designer,Architect
52,26,59,61,83,58,85,65,1,1,0,0,1,0,1,0,0,0,Architect,Data Scientist,Software Developer
90,42,37,97,71,25,26,35,0,0,0,0,0,0,0,0,0,1,UX/UI Designer,Teacher,Lawyer
69,57,39,84,49,41,72,42,1,1,1,0,1,0,1,1,0,0,Psychologist,Civil Engineer,Mechanical Engineer
49,34,89,53,33,92,36,99,0,1,0,1,0,0,1,0,1,1,UX/UI Designer,Mechanical Engineer,Teacher
45,69,59,55,21,86,53,25,0,0,1,0,0,0,0,1,0,1,Civil Engineer,Graphic Designer,Architect
58,97,56,43,56,67,66,74,1,0,1,0,0,0,1,1,0,1,Doctor,Lawyer,Marketing Manager
65,24,20,83,64,73,100,38,1,0,1,0,0,0,0,1,0,0,Marketing Manager,Data Scientist,UX/UI Designer
99,31,90,72,69,100,63,91,0,0,0,1,0,1,1,1,1,1,Graphic Designer,Architect,Psychologist
89,30,71,25,48,52,80,61,0,1,0,0,1,1,1,1,0,0,Teacher,Civil Engineer,Financial Analyst
48,73,34,35,22,94,43,60,0,0,0,0,1,1,1,1,1,1,UX/UI Designer,Architect,Software Developer
60,95,25,84,50,28,50,65,1,1,1,1,1,1,0,0,0,0,Mechanical Engineer,Doctor,Graphic Designer
36,45,56,34,85,45,68,73,0,1,0,0,1,0,0,0,0,0,Content Writer,Graphic Designer,Doctor
41,87,41,79,80,85,60,21,0,1,1,0,1,0,0,0,0,1,Digital Marketer,Data Scientist,Teacher
27,41,58,32,45,72,23,95,1,1,1,1,0,1,0,0,1,1,Mechanical Engineer,Digital Marketer,UX/UI Designer
70,46,79,40,45,83,20,34,1,0,0,1,1,0,1,1,1,1,Civil Engineer,Financial Analyst,Data Scientist
88,20,41,27,85,49,28,49,1,0,1,1,0,1,0,0,0,0,Marketing Manager,Data Scientist,Civil Engineer
61,50,36,66,91,52,58,27,1,0,1,1,0,1,1,1,1,1,UX/UI Designer,Software Developer,Content Writer
51,74,59,42,82,57,22,73,0,1,0,0,1,1,1,0,1,1,Financial Analyst,Lawyer,Graphic Designer
52,56,77,53,63,65,85,97,1,0,1,0,1,0,0,1,1,0,Data Scientist,Teacher,Mechanical Engineer
49,96,90,64,83,86,33,95,0,1,0,1,0,0,0,0,1,0,Civil Engineer,UX/UI Designer,Graphic Designer
50,80,28,88,34,92,75,39,0,0,0,0,1,1,0,1,1,1,Data Scientist,Software Developer,Graphic Designer
59,27,98,48,54,88,69,83,0,0,0,1,1,0,0,1,1,1,Lawyer,Architect,UX/UI Designer
28,35,20,20,83,99,40,95,0,0,1,1,1,1,0,0,0,0,Lawyer,Civil Engineer,Mechanical Engineer
72,52,60,21,59,75,74,83,0,0,1,0,0,0,1,0,1,0,Civil Engineer,UX/UI Designer,Graphic Designer
77,64,24,74,65,56,84,60,1,0,0,0,1,0,0,0,1,0,Digital Marketer,Data Scientist,Psychologist
30,33,87,21,21,69,23,58,0,0,1,0,0,0,1,1,0,0,Civil Engineer,Lawyer,Financial Analyst
72,96,53,76,79,28,84,61,0,1,0,0,1,1,0,0,0,1,Graphic Designer,Data Scientist,Content Writer
70,91,38,87,49,86,63,98,1,0,0,0,1,0,1,1,0,1,Civil Engineer,Architect,UX/UI Designer
82,39,85,99,96,50,60,52,0,1,1,1,0,1,0,0,1,0,UX/UI Designer,Content Writer,Mechanical Engineer
46,23,100,24,33,48,54,68,0,1,0,1,0,0,0,0,0,1,Graphic Designer,Mechanical Engineer,Doctor
89,25,87,81,99,31,48,52,1,1,1,0,0,1,0,0,0,1,Financial Analyst,Marketing Manager,Doctor
20,83,81,24,24,64,40,36,0,1,1,0,0,1,0,1,0,1,Architect,Financial Analyst,Graphic Designer
60,34,25,94,82,98,37,34,1,1,1,0,0,1,0,0,1,1,UX/UI Designer,Financial Analyst,Teacher
25,46,87,53,74,44,33,93,0,0,1,0,0,1,0,0,0,0,Marketing Manager,Teacher,Content Writer
91,35,60,69,76,62,32,59,0,0,0,0,0,1,1,1,0,0,UX/UI Designer,Doctor,Psychologist
92,21,34,80,97,78,46,25,0,0,0,1,0,1,0,1,1,0,Content Writer,Mechanical Engineer,Digital Marketer
73,99,52,26,22,25,89,51,0,0,1,1,0,0,0,0,1,0,Lawyer,Teacher,UX/UI Designer
81,94,26,87,35,98,91,97,0,1,0,0,0,1,1,0,1,0,UX/UI Designer,Civil Engineer,Doctor
52,22,55,24,32,68,48,72,1,0,1,0,0,0,0,1,0,1,Digital Marketer,Architect,Content Writer
32,47,46,50,57,57,27,95,0,1,0,1,1,0,1,1,1,1,Software Developer,Digital Marketer,Content Writer
53,92,24,77,76,34,41,73,0,1,0,1,0,0,0,0,1,0,Mechanical Engineer,Civil Engineer,Software Developer
34,22,64,92,58,60,61,82,0,0,0,1,0,0,1,0,1,0,Content Writer,Civil Engineer,Lawyer
58,100,73,79,80,99,28,26,1,1,0,1,0,0,1,0,1,1,Mechanical Engineer,Digital Marketer,Data Scientist
62,95,24,86,63,36,72,90,1,0,1,0,1,1,1,1,0,0,Lawyer,UX/UI Designer,Doctor
66,62,100,35,63,30,46,36,1,1,1,0,0,1,1,1,0,1,Graphic Designer,Mechanical Engineer,Lawyer
79,28,65,51,64,23,95,52,0,1,1,0,0,1,0,1,1,1,Financial Analyst,Software Developer,Content Writer
35,41,38,63,91,63,29,46,1,0,0,0,1,0,1,0,0,1,Graphic Designer,Lawyer,Psychologist
46,81,67,82,75,69,63,84,0,1,1,0,1,1,0,1,0,0,Software Developer,Teacher,Digital Marketer
48,97,42,100,59,57,80,54,0,1,1,0,0,1,1,0,0,0,Digital Marketer,Graphic Designer,Software Developer
28,24,82,35,43,96,65,52,1,1,0,1,0,1,1,0,1,0,Digital Marketer,Mechanical Engineer,Teacher
33,49,55,61,21,79,32,38,0,1,1,0,0,1,1,0,0,1,Architect,Software Developer,Doctor
27,47,20,32,28,35,99,53,1,1,1,0,0,1,0,1,0,1,Mechanical Engineer,Architect,Content Writer
38,100,28,31,81,27,94,87,1,0,0,1,1,0,0,1,1,1,Psychologist,Mechanical Engineer,Architect
54,38,77,29,35,55,67,59,0,1,1,0,1,0,1,0,0,1,Architect,UX/UI Designer,Digital Marketer
64,52,61,28,79,99,91,76,1,0,1,0,0,1,1,0,1,0,Lawyer,Doctor,Civil Engineer
98,41,71,71,100,20,72,70,1,0,0,1,1,0,0,1,1,0,Psychologist,Doctor,Mechanical Engineer
30,73,68,34,42,38,50,90,0,1,0,1,0,0,1,1,1,0,Marketing Manager,Psychologist,Data Scientist
58,70,51,75,99,54,24,72,1,1,1,1,0,0,0,0,1,0,Marketing Manager,Lawyer,Content Writer
46,75,79,47,85,62,66,34,0,0,1,1,0,0,0,1,1,1,Graphic Designer,Content Writer,Data Scientist
22,86,76,89,99,33,34,77,0,1,0,1,1,1,0,1,1,0,Psychologist,Civil Engineer,Digital Marketer
50,76,26,74,33,87,83,70,1,0,0,1,0,1,0,1,0,1,Data Scientist,Architect,Marketing Manager
27,72,46,78,99,75,81,50,0,0,0,0,0,0,0,0,1,1,UX/UI Designer,Graphic Designer,Software Developer
88,75,26,30,75,37,98,77,0,1,0,0,0,1,1,0,0,0,Data Scientist,Architect,Content Writer
75,98,91,44,51,81,62,76,0,0,1,0,1,0,1,1,0,0,Content Writer,Data Scientist,Digital Marketer
30,69,20,71,67,32,26,55,1,0,1,1,0,1,1,1,1,0,Doctor,Lawyer,Architect
88,50,47,45,50,52,25,92,0,1,0,0,0,1,1,0,1,1,Digital Marketer,Mechanical Engineer,UX/UI Designer
97,26,62,58,66,30,72,46,0,0,0,1,0,0,0,0,1,0,Marketing Manager,Digital Marketer,UX/UI Designer
50,32,98,73,60,98,29,100,1,0,0,1,1,0,0,1,1,1,Civil Engineer,Content Writer,Marketing Manager
96,28,45,74,61,65,56,89,0,0,0,0,1,1,1,0,0,0,Software Developer,Financial Analyst,Doctor
45,54,55,21,74,85,68,54,0,1,0,1,1,1,0,1,1,1,Marketing Manager,Doctor,Data Scientist
76,23,71,48,35,30,88,83,0,1,1,1,1,0,1,1,0,1,Teacher,Content Writer,Marketing Manager
100,24,43,29,96,94,91,87,0,1,1,0,1,0,0,1,0,1,Doctor,Data Scientist,Financial Analyst
57,73,20,20,63,30,39,32,0,1,1,0,1,1,1,1,0,0,UX/UI Designer,Software Developer,Doctor
44,30,96,88,24,67,70,61,1,0,0,1,0,0,1,1,0,1,Lawyer,Data Scientist,Mechanical Engineer
26,99,45,34,47,82,88,39,0,1,1,0,1,0,1,1,1,1,Doctor,Lawyer,Mechanical Engineer
46,74,59,53,87,47,83,41,1,1,0,1,1,0,1,0,1,0,Psychologist,Data Scientist,Teacher
58,75,37,75,52,98,59,84,1,0,0,1,1,0,1,0,1,1,Digital Marketer,Teacher,Architect
33,72,48,32,98,47,85,73,1,1,1,0,1,0,1,1,0,1,Doctor,Civil Engineer,Teacher
55,41,71,21,51,100,40,85,0,0,0,1,0,1,1,1,0,0,Lawyer,Software Developer,Graphic Designer
79,27,24,100,96,57,100,57,0,1,0,0,0,0,0,1,1,0,Digital Marketer,UX/UI Designer,Graphic Designer
48,50,98,22,52,91,33,79,1,0,0,0,0,1,1,0,1,1,Content Writer,Doctor,Financial Analyst
95,37,100,68,58,62,41,99,1,0,1,1,0,1,1,0,1,1,Content Writer,Architect,Lawyer
29,85,32,74,50,95,100,44,1,0,0,1,1,0,1,0,0,1,Digital Marketer,UX/UI Designer,Doctor
48,89,69,90,49,88,74,41,0,1,0,0,0,1,0,1,0,1,Teacher,Financial Analyst,Graphic Designer
71,51,41,77,46,66,78,40,1,0,0,0,1,0,0,1,1,0,Civil Engineer,Lawyer,Financial Analyst
95,44,60,33,24,46,68,95,0,1,1,0,1,0,0,1,1,1,UX/UI Designer,Civil Engineer,Financial Analyst
76,22,72,20,52,59,54,44,1,1,0,1,0,1,1,0,0,0,Psychologist,Marketing Manager,Data Scientist
100,39,70,84,23,91,41,77,1,1,0,1,1,0,1,1,1,0,Teacher,Marketing Manager,UX/UI Designer
45,98,75,31,45,44,60,99,0,1,0,0,1,0,0,1,0,0,Marketing Manager,Digital Marketer,Content Writer
41,94,66,67,58,56,35,84,0,1,1,0,1,1,1,1,0,0,Financial Analyst,Graphic Designer,Marketing Manager
35,53,47,34,95,28,20,59,1,1,1,1,0,1,0,1,0,0,Content Writer,Civil Engineer,Marketing Manager
54,78,63,84,92,59,32,40,1,0,0,0,1,0,1,1,0,0,Marketing Manager,Financial Analyst,Software Developer
91,41,47,77,75,65,27,50,0,1,0,0,0,1,0,0,1,0,Architect,Teacher,Content Writer
92,36,74,48,65,29,74,59,0,1,1,1,0,0,0,1,0,1,UX/UI Designer,Financial Analyst,Software Developer
34,92,35,86,35,57,28,31,0,1,0,0,1,1,0,1,1,1,Civil Engineer,Lawyer,Doctor
88,33,88,95,30,20,87,21,0,1,1,1,0,0,1,1,0,1,Financial Analyst,Content Writer,Civil Engineer
60,29,83,46,74,46,53,56,1,0,1,1,1,1,0,1,0,0,Marketing Manager,Architect,Data Scientist
66,58,87,39,45,72,83,70,0,1,0,1,0,1,0,0,0,1,Graphic Designer,Teacher,Mechanical Engineer
42,83,60,85,27,95,84,47,1,0,0,1,0,1,0,1,0,0,Architect,Graphic Designer,Psychologist
70,84,78,25,33,77,30,92,1,0,1,0,1,1,1,0,0,1,Financial Analyst,UX/UI Designer,Software Developer
62,91,69,27,72,71,31,78,1,1,1,0,1,0,1,0,0,1,Financial Analyst,Civil Engineer,Data Scientist
48,46,74,57,21,94,40,39,0,0,0,0,0,1,0,0,1,1,Financial Analyst,Content Writer,Architect
96,88,29,42,88,87,56,57,1,0,0,1,0,0,0,0,0,1,UX/UI Designer,Digital Marketer,Content Writer
72,51,30,90,89,77,95,81,1,0,1,0,1,0,1,1,1,1,UX/UI Designer,Software Developer,Lawyer
50,70,45,38,88,26,41,93,0,1,0,0,0,0,0,0,0,0,Digital Marketer,Data Scientist,Lawyer
48,80,98,27,42,26,28,34,1,0,0,0,1,1,1,1,1,1,Content Writer,Software Developer,Teacher
41,49,28,93,53,97,68,48,0,0,0,1,0,1,0,0,1,0,Software Developer,Marketing Manager,Content Writer
74,69,69,98,41,26,83,89,1,0,1,0,1,1,0,0,1,1,Teacher,Financial Analyst,Mechanical Engineer
100,61,49,43,70,85,43,80,1,1,0,0,1,1,1,0,0,0,Data Scientist,Digital Marketer,Content Writer
86,81,94,49,66,50,26,24,0,0,1,0,0,0,1,0,1,1,Software Developer,Marketing Manager,Graphic Designer
29,79,34,36,38,58,29,34,0,0,0,1,0,0,1,0,0,1,Lawyer,Data Scientist,Graphic Designer
42,44,48,99,41,51,75,36,0,1,1,0,1,0,0,1,0,0,Psychologist,Financial Analyst,Marketing Manager
32,64,21,68,38,80,92,57,0,1,0,1,0,1,0,1,1,1,Financial Analyst,Mechanical Engineer,UX/UI Designer
32,40,48,58,66,42,62,47,1,0,1,1,0,1,1,1,0,1,Civil Engineer,Financial Analyst,Digital Marketer
20,60,70,66,34,47,90,92,0,0,0,1,0,0,0,0,1,0,Architect,Mechanical Engineer,Doctor
62,24,26,24,38,58,80,48,1,0,1,1,1,0,0,1,0,1,Graphic Designer,Marketing Manager,Financial Analyst
47,34,65,40,43,24,34,42,1,1,0,0,0,1,0,0,1,1,Civil Engineer,Architect,Teacher
47,40,73,82,86,64,29,27,0,1,0,1,1,0,0,0,1,0,Architect,Software Developer,Data Scientist
63,29,31,35,77,83,73,81,0,0,1,0,1,0,0,0,1,1,Graphic Designer,Doctor,UX/UI Designer
42,55,90,88,81,28,66,95,0,0,1,1,0,0,0,0,1,0,Software Developer,Lawyer,Financial Analyst
50,52,41,38,100,27,32,22,1,0,0,0,1,0,1,0,1,1,Doctor,Mechanical Engineer,Psychologist
76,59,86,30,43,68,28,22,0,1,0,1,1,0,0,1,1,1,Marketing Manager,Digital Marketer,Software Developer
67,54,77,26,96,37,23,25,0,1,0,0,0,1,0,1,0,1,Mechanical Engineer,Teacher,Financial Analyst
36,21,63,80,31,22,91,50,1,1,0,1,1,1,1,0,0,1,Teacher,Lawyer,Civil Engineer
87,85,25,52,70,96,26,53,1,1,0,0,0,1,1,1,0,0,Data Scientist,Lawyer,Teacher
76,66,75,26,33,22,45,89,0,1,0,0,0,1,1,1,1,0,Content Writer,Mechanical Engineer,Doctor
20,61,80,25,65,20,93,31,1,1,1,1,0,1,1,1,0,1,Civil Engineer,Mechanical Engineer,Content Writer
52,25,34,87,56,75,52,47,1,1,0,1,0,0,0,0,0,0,Financial Analyst,Doctor,Teacher
31,82,69,86,66,30,92,44,1,1,0,0,0,0,0,0,0,0,Data Scientist,Architect,Psychologist
35,46,82,43,90,75,25,83,1,1,1,0,1,0,1,0,0,0,Mechanical Engineer,Data Scientist,Graphic Designer
85,38,40,58,94,64,42,62,0,0,1,1,0,0,1,1,1,0,Software Developer,Doctor,Mechanical Engineer
91,30,90,49,96,88,22,62,1,1,0,1,1,0,0,0,0,0,Lawyer,Content Writer,Psychologist
94,84,96,29,54,58,80,40,0,1,0,1,0,0,0,1,0,0,Software Developer,Architect,Mechanical Engineer
65,78,43,36,90,34,87,79,1,0,1,0,0,0,0,0,0,1,Graphic Designer,Digital Marketer,Architect
28,20,37,47,43,66,97,27,1,0,0,0,0,0,1,1,1,0,Financial Analyst,Marketing Manager,Mechanical Engineer
24,40,36,93,47,65,69,37,1,0,1,1,0,0,1,1,0,1,Software Developer,Financial Analyst,Marketing Manager
60,97,41,63,84,53,36,75,0,0,0,1,0,1,0,0,0,1,Lawyer,Teacher,Psychologist
65,77,58,66,80,23,93,91,0,1,1,1,1,0,0,0,0,1,Teacher,Marketing Manager,Mechanical Engineer
28,72,58,32,24,56,23,81,1,1,1,0,0,0,1,1,1,1,Teacher,Graphic Designer,Architect
50,64,28,85,85,49,43,29,1,1,1,1,0,1,0,0,0,1,Lawyer,Digital Marketer,Marketing Manager
76,21,47,49,46,43,35,24,0,1,1,0,0,1,0,0,0,0,Teacher,Software Developer,Architect
40,95,36,34,81,91,74,60,0,1,1,0,0,0,1,0,1,1,Data Scientist,Digital Marketer,Architect
75,38,86,37,62,21,30,79,0,0,0,0,0,1,0,0,0,1,Teacher,Mechanical Engineer,Graphic Designer
64,35,25,34,78,85,95,73,1,0,1,0,1,1,1,0,0,1,Marketing Manager,Teacher,Graphic Designer
27,51,21,22,79,38,43,73,0,0,0,1,0,1,0,0,0,1,Civil Engineer,Graphic Designer,Mechanical Engineer
25,25,76,41,31,28,67,52,1,1,1,1,0,1,1,0,1,0,Architect,Lawyer,Doctor
75,76,57,53,96,68,38,45,0,1,0,0,1,1,0,1,0,1,Teacher,Graphic Designer,Doctor
54,33,51,45,27,83,78,59,0,1,1,0,0,0,1,1,0,0,Lawyer,Content Writer,Doctor
70,52,67,60,61,49,92,30,1,0,1,1,1,0,0,0,0,0,Content Writer,Marketing Manager,Architect
92,59,84,80,68,24,96,77,0,1,1,0,0,0,1,1,0,0,Architect,Data Scientist,Financial Analyst
36,42,90,68,22,67,50,46,1,1,0,1,0,1,1,0,0,0,Software Developer,Marketing Manager,Lawyer
86,71,53,70,55,62,23,38,1,1,1,0,0,1,1,0,1,0,Software Developer,Civil Engineer,Marketing Manager
75,36,97,92,73,79,30,33,0,0,1,1,0,1,1,0,0,0,Teacher,Marketing Manager,Graphic Designer
90,94,37,29,74,25,43,47,0,0,1,1,1,0,1,1,0,0,Graphic Designer,Financial Analyst,Doctor
60,88,30,21,74,91,91,39,1,1,1,1,1,1,1,0,0,1,Digital Marketer,Teacher,Civil Engineer
23,64,56,68,30,56,68,75,1,0,1,0,0,0,0,1,1,0,Financial Analyst,Graphic Designer,Data Scientist
76,66,27,65,95,46,58,76,1,1,0,0,1,0,0,1,0,1,Teacher,Civil Engineer,Lawyer
83,98,44,45,84,70,65,50,0,0,0,0,0,1,1,0,0,0,Teacher,Data Scientist,Psychologist
41,76,27,86,75,68,50,89,1,1,0,0,1,0,1,1,0,1,Mechanical Engineer,Software Developer,Psychologist
100,30,66,84,80,86,60,26,1,1,0,0,0,0,0,1,0,0,Software Developer,Mechanical Engineer,Architect
72,78,88,28,35,42,54,100,1,0,0,0,0,0,1,0,0,0,Mechanical Engineer,Lawyer,Civil Engineer
87,48,51,78,74,77,69,51,0,1,0,0,1,0,0,1,1,0,Mechanical Engineer,Data Scientist,Teacher
67,99,66,38,41,54,25,67,0,0,0,1,0,1,0,0,1,0,Architect,Psychologist,UX/UI Designer
45,25,74,23,29,98,92,27,0,0,1,1,0,0,1,0,0,0,Doctor,Financial Analyst,Lawyer
90,50,56,94,85,88,58,49,1,0,0,1,1,0,0,1,1,0,Marketing Manager,Architect,Teacher
96,71,23,66,40,86,43,41,1,0,0,0,0,1,0,0,1,1,Digital Marketer,Lawyer,Content Writer
80,90,36,31,53,82,56,55,1,1,1,0,0,1,0,1,1,1,Financial Analyst,Marketing Manager,Teacher
63,34,78,80,79,55,44,55,1,1,1,0,0,1,1,1,1,0,Graphic Designer,Digital Marketer,Financial Analyst
78,47,29,72,92,86,71,85,0,1,1,1,1,0,0,1,0,0,Civil Engineer,Lawyer,Graphic Designer
57,49,85,71,27,43,95,58,1,1,1,1,1,0,1,1,1,0,Financial Analyst,Mechanical Engineer,Psychologist
34,44,26,100,34,79,69,53,0,1,1,1,1,1,1,0,0,1,Graphic Designer,Psychologist,Doctor
95,26,28,32,81,100,60,60,1,1,1,1,0,0,0,1,1,0,Content Writer,Doctor,Teacher
70,24,69,78,66,89,53,77,0,0,1,0,1,0,0,1,1,1,Architect,Teacher,Mechanical Engineer
38,48,46,94,96,35,38,80,1,0,0,0,0,0,1,1,0,1,Civil Engineer,Data Scientist,Graphic Designer
34,71,57,62,83,39,83,86,1,1,0,0,0,0,1,1,0,1,Civil Engineer,UX/UI Designer,Mechanical Engineer
43,91,92,32,84,31,29,54,1,0,1,1,0,1,1,1,0,0,Data Scientist,Doctor,Psychologist
90,62,69,71,49,57,93,83,0,1,0,1,0,0,0,1,0,1,Psychologist,Financial Analyst,Graphic Designer
74,61,63,75,89,34,42,99,0,1,0,1,1,0,0,1,0,1,Mechanical Engineer,Software Developer,Data Scientist
78,76,93,56,88,100,43,35,1,0,1,1,1,0,0,1,0,0,Data Scientist,Architect,Lawyer
91,78,35,49,90,21,82,98,1,0,1,0,1,1,0,0,0,1,Teacher,Architect,UX/UI Designer
97,71,77,90,68,49,53,83,0,1,0,0,0,0,1,1,0,0,Software Developer,Teacher,Psychologist
93,91,62,55,87,42,20,53,1,0,1,0,0,0,0,1,0,0,Software Developer,Content Writer,Psychologist
55,29,72,41,32,43,57,92,1,1,0,1,0,0,1,1,0,0,Civil Engineer,UX/UI Designer,Doctor
29,65,61,54,85,89,98,49,1,1,1,1,0,1,1,1,0,1,Data Scientist,Teacher,Civil Engineer
98,28,96,36,47,79,39,51,0,1,0,1,0,1,0,0,0,1,Psychologist,Data Scientist,Mechanical Engineer
23,66,62,72,58,66,79,43,0,0,1,0,0,0,0,1,0,1,Teacher,Marketing Manager,Doctor
59,77,40,58,82,21,51,30,1,1,1,1,1,0,1,1,0,1,Graphic Designer,Doctor,Psychologist
49,57,70,31,27,42,30,24,0,0,0,0,1,0,0,1,1,1,Data Scientist,Doctor,Teacher
41,89,22,32,32,50,22,45,1,1,0,1,0,1,0,0,1,0,Psychologist,Content Writer,Data Scientist
37,58,92,70,45,78,85,78,1,1,0,1,1,0,0,0,0,0,Mechanical Engineer,Lawyer,Data Scientist
62,58,43,38,59,81,43,77,0,1,1,1,0,0,1,1,0,1,Psychologist,Graphic Designer,Marketing Manager
84,33,28,84,52,40,56,73,0,1,1,0,0,0,1,1,0,1,Doctor,Teacher,Software Developer
98,67,100,98,70,93,21,27,0,1,0,1,0,1,0,0,0,1,Marketing Manager,Teacher,Civil Engineer
75,65,78,83,74,92,42,82,0,1,0,1,0,1,0,1,0,1,Architect,Teacher,Marketing Manager
91,46,70,78,49,50,34,33,0,0,0,1,1,1,1,0,1,1,Financial Analyst,Software Developer,UX/UI Designer
78,39,69,84,32,100,37,72,0,1,1,1,0,1,0,0,0,1,Civil Engineer,Graphic Designer,Financial Analyst
36,74,62,30,43,32,84,77,1,0,1,0,1,1,1,0,1,1,Data Scientist,Civil Engineer,Lawyer
65,50,100,85,25,42,36,38,1,0,1,1,1,0,1,0,0,1,Digital Marketer,Architect,Software Developer
83,24,46,49,33,65,76,78,1,1,0,1,0,1,1,1,1,0,Marketing Manager,Lawyer,Digital Marketer
68,82,77,53,97,45,99,90,1,1,0,1,1,0,0,1,1,1,Software Developer,Financial Analyst,Marketing Manager
39,91,63,25,95,50,91,48,0,0,0,1,0,0,1,1,1,0,Content Writer,Financial Analyst,Psychologist
37,41,57,91,71,86,34,90,0,1,1,1,1,1,1,0,0,0,Psychologist,Software Developer,Mechanical Engineer
62,87,31,28,41,45,85,76,0,1,1,0,1,0,0,0,1,1,Software Developer,Content Writer,Architect
100,74,96,69,28,99,55,36,1,0,0,1,1,1,0,1,1,1,Architect,Marketing Manager,Digital Marketer
32,46,80,61,41,99,59,90,0,0,0,1,0,1,0,0,1,1,Data Scientist,Teacher,Lawyer
22,40,38,95,26,87,69,67,1,1,0,0,1,0,1,1,1,0,Civil Engineer,Graphic Designer,Content Writer
72,97,47,57,67,39,65,39,0,1,0,1,0,0,1,1,1,1,Data Scientist,Architect,Mechanical Engineer
90,94,55,46,27,56,98,57,1,1,0,1,0,0,1,1,1,0,Content Writer,Civil Engineer,Digital Marketer
84,49,21,61,49,75,73,53,0,0,1,1,1,1,0,1,1,0,Graphic Designer,Marketing Manager,Financial Analyst
49,91,65,75,26,89,55,85,0,0,1,1,0,0,1,1,1,0,Financial Analyst,Doctor,Software Developer
52,79,32,90,87,48,99,55,0,0,1,0,0,1,0,0,0,1,Software Developer,Lawyer,Digital Marketer
53,73,89,75,99,25,81,98,1,1,1,1,1,1,0,0,1,0,Architect,Data Scientist,Psychologist
74,43,68,25,64,96,53,71,1,0,1,0,0,1,0,0,0,0,Content Writer,Financial Analyst,Civil Engineer
94,56,22,92,40,86,54,92,0,1,1,0,0,0,1,1,0,1,Architect,Data Scientist,Civil Engineer
100,31,97,82,62,100,99,29,1,1,1,0,1,0,0,1,0,1,Data Scientist,Architect,Digital Marketer
